Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,Region
CA-2014-158281,9/2/2014,9/7/2014,Standard Class,AG-10525,Corporate,United States,Central
CA-2016-153661,1/30/2016,1/31/2016,First Class,SC-20725,Consumer,United States,West
CA-2017-109183,12/4/2017,12/9/2017,Standard Class,LR-16915,Consumer,United States,South
CA-2016-113656,1/23/2016,1/29/2016,Standard Class,CB-12415,Consumer,United States,West
CA-2015-148964,5/26/2015,5/31/2015,Standard Class,RD-19900,Consumer,United States,West
CA-2014-111899,5/4/2014,5/5/2014,First Class,NC-18340,Consumer,United States,Central
CA-2015-101126,2/10/2015,2/14/2015,Second Class,NB-18655,Corporate,United States,East
CA-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,Consumer,United States,Central
US-2017-117450,9/4/2017,9/8/2017,Standard Class,DO-13645,Consumer,United States,South
CA-2014-137274,3/29/2014,4/2/2014,Standard Class,MG-18145,Consumer,United States,Central
CA-2016-144092,11/5/2016,11/7/2016,Second Class,LH-17155,Consumer,United States,West
CA-2017-112172,6/10/2017,6/14/2017,Second Class,MM-18280,Corporate,United States,East
CA-2015-121699,8/10/2015,8/14/2015,Standard Class,BD-11320,Consumer,United States,Central
CA-2015-162761,10/9/2015,10/13/2015,Standard Class,SC-20575,Consumer,United States,South
CA-2016-121377,5/28/2016,6/2/2016,Standard Class,TN-21040,Home Office,United States,Central
CA-2017-115322,5/11/2017,5/16/2017,Second Class,ZC-21910,Consumer,United States,East
CA-2016-132066,10/16/2016,10/20/2016,Standard Class,NB-18655,Corporate,United States,East
CA-2017-158120,11/17/2017,11/21/2017,Standard Class,KH-16330,Corporate,United States,West
CA-2017-100097,11/26/2017,11/29/2017,Second Class,MN-17935,Consumer,United States,East
CA-2017-167626,9/3/2017,9/7/2017,Standard Class,MY-18295,Corporate,United States,Central
US-2017-126053,12/5/2017,12/8/2017,First Class,CS-11950,Consumer,United States,East
US-2017-128447,11/10/2017,11/17/2017,Standard Class,MC-17845,Consumer,United States,West
US-2014-131275,3/18/2014,3/24/2014,Standard Class,SC-20050,Home Office,United States,West
CA-2016-149349,11/12/2016,11/13/2016,First Class,SP-20650,Corporate,United States,Central
CA-2017-115119,10/26/2017,10/30/2017,Standard Class,SC-20440,Corporate,United States,East
CA-2015-125563,4/11/2015,4/17/2015,Standard Class,PR-18880,Consumer,United States,South
CA-2015-113152,12/25/2015,12/30/2015,Standard Class,JK-15625,Consumer,United States,East
CA-2017-165155,9/21/2017,9/23/2017,First Class,BM-11575,Corporate,United States,West
CA-2014-163412,12/20/2014,12/23/2014,Second Class,SM-20950,Corporate,United States,East
CA-2015-159590,7/18/2015,7/21/2015,First Class,KC-16255,Corporate,United States,East
CA-2014-116190,7/26/2014,8/1/2014,Standard Class,SG-20470,Consumer,United States,South
CA-2014-168473,12/26/2014,1/1/2015,Standard Class,TB-21520,Consumer,United States,East
CA-2017-168389,12/11/2017,12/17/2017,Standard Class,DV-13045,Corporate,United States,South
CA-2014-130421,3/3/2014,3/7/2014,Standard Class,SC-20020,Consumer,United States,Central
CA-2017-142125,10/21/2017,10/27/2017,Standard Class,JB-15400,Corporate,United States,Central
CA-2017-141138,11/10/2017,11/16/2017,Standard Class,GH-14425,Consumer,United States,West
CA-2017-152135,3/16/2017,3/18/2017,Second Class,MG-17650,Home Office,United States,East
CA-2016-151974,9/22/2016,9/29/2016,Standard Class,RD-19660,Home Office,United States,East
CA-2017-154102,2/6/2017,2/13/2017,Standard Class,SN-20560,Home Office,United States,West
CA-2015-139780,12/31/2015,1/2/2016,Second Class,AH-10690,Corporate,United States,Central
CA-2016-114748,10/9/2016,10/14/2016,Standard Class,MZ-17335,Home Office,United States,West
US-2014-115189,12/30/2014,1/3/2015,Second Class,AR-10345,Corporate,United States,East
CA-2016-163594,4/12/2016,4/14/2016,First Class,JF-15295,Consumer,United States,West
CA-2016-127243,11/28/2016,12/4/2016,Standard Class,DS-13180,Corporate,United States,East
CA-2017-161851,4/15/2017,4/17/2017,First Class,BP-11095,Corporate,United States,South
CA-2015-110345,3/9/2015,3/11/2015,Second Class,TG-21310,Consumer,United States,South
CA-2014-107769,10/28/2014,11/1/2014,Standard Class,BT-11395,Corporate,United States,Central
US-2017-123862,1/7/2017,1/9/2017,Second Class,JF-15190,Consumer,United States,West
CA-2017-100580,8/13/2017,8/20/2017,Standard Class,MK-17905,Corporate,United States,West
US-2017-145597,11/2/2017,11/5/2017,First Class,GG-14650,Corporate,United States,Central
CA-2014-132787,9/19/2014,9/23/2014,Standard Class,MC-18130,Corporate,United States,West
CA-2015-136224,5/31/2015,5/31/2015,Same Day,ML-18265,Consumer,United States,South
CA-2016-105732,9/13/2016,9/18/2016,Standard Class,AG-10270,Consumer,United States,Central
CA-2017-108035,11/29/2017,12/3/2017,Standard Class,TT-21070,Consumer,United States,South
CA-2017-160031,12/4/2017,12/7/2017,Second Class,LT-16765,Consumer,United States,East
CA-2017-147844,5/2/2017,5/6/2017,Standard Class,DD-13570,Consumer,United States,West
CA-2016-110975,12/25/2016,12/30/2016,Standard Class,DB-12970,Corporate,United States,East
CA-2014-141649,9/30/2014,9/30/2014,Same Day,DM-12955,Corporate,United States,East
CA-2014-124807,7/12/2014,7/15/2014,Second Class,ME-17725,Consumer,United States,Central
CA-2016-110009,9/8/2016,9/13/2016,Standard Class,TR-21325,Consumer,United States,West
CA-2017-168172,8/6/2017,8/10/2017,Standard Class,SH-20395,Consumer,United States,East
CA-2015-100146,5/14/2015,5/19/2015,Standard Class,CB-12535,Corporate,United States,West
CA-2017-152079,1/20/2017,1/21/2017,First Class,ML-17410,Consumer,United States,Central
CA-2016-129728,5/30/2016,6/6/2016,Standard Class,JG-15310,Corporate,United States,West
CA-2014-121769,4/8/2014,4/12/2014,Standard Class,JS-15880,Consumer,United States,East
CA-2014-103058,7/23/2014,7/24/2014,First Class,AG-10270,Consumer,United States,East
CA-2017-121125,5/30/2017,6/3/2017,Standard Class,MG-17890,Home Office,United States,West
US-2016-114013,3/13/2016,3/15/2016,Second Class,SC-20770,Corporate,United States,East
CA-2017-135069,4/10/2017,4/14/2017,Standard Class,BS-11755,Consumer,United States,East
CA-2016-101693,6/25/2016,6/27/2016,Second Class,LC-17140,Consumer,United States,Central
US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Corporate,United States,South
CA-2014-161249,8/9/2014,8/13/2014,Standard Class,RD-19720,Consumer,United States,West
CA-2015-148180,7/26/2015,7/31/2015,Standard Class,BP-11095,Corporate,United States,West
CA-2014-165568,2/15/2014,2/19/2014,Standard Class,BF-11020,Corporate,United States,West
CA-2015-145457,3/24/2015,3/27/2015,Second Class,CP-12085,Corporate,United States,West
US-2017-163657,9/2/2017,9/6/2017,Standard Class,JL-15235,Consumer,United States,West
CA-2015-120446,11/16/2015,11/18/2015,First Class,JG-15805,Corporate,United States,West
CA-2014-109932,12/9/2014,12/11/2014,First Class,VP-21760,Corporate,United States,Central
CA-2017-127474,2/3/2017,2/7/2017,Second Class,RD-19810,Home Office,United States,Central
CA-2017-115448,11/11/2017,11/14/2017,First Class,MH-18025,Consumer,United States,South
CA-2017-105669,9/17/2017,9/22/2017,Second Class,SJ-20125,Home Office,United States,Central
CA-2017-134796,6/25/2017,7/1/2017,Standard Class,FM-14380,Consumer,United States,Central
CA-2016-137743,7/30/2016,8/4/2016,Standard Class,KH-16360,Consumer,United States,Central
CA-2015-137974,4/16/2015,4/18/2015,First Class,LL-16840,Consumer,United States,South
US-2015-136987,4/11/2015,4/14/2015,Second Class,AR-10540,Consumer,United States,West
CA-2015-138485,2/27/2015,3/1/2015,Second Class,NP-18670,Consumer,United States,West
CA-2016-103709,9/8/2016,9/15/2016,Standard Class,LP-17095,Consumer,United States,West
CA-2016-138282,5/19/2016,5/23/2016,Standard Class,AH-10690,Corporate,United States,West
CA-2017-148985,11/11/2017,11/15/2017,Second Class,TB-21190,Home Office,United States,West
CA-2014-138100,9/15/2014,9/20/2014,Standard Class,AA-10315,Consumer,United States,East
CA-2015-100734,9/15/2015,9/20/2015,Standard Class,AC-10615,Corporate,United States,East
CA-2016-139997,7/1/2016,7/3/2016,First Class,EM-14140,Home Office,United States,West
CA-2016-109652,4/10/2016,4/15/2016,Standard Class,QJ-19255,Corporate,United States,Central
CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Home Office,United States,South
CA-2016-124583,9/1/2016,9/3/2016,Second Class,LB-16795,Home Office,United States,West
CA-2014-113964,9/23/2014,9/30/2014,Standard Class,JP-16135,Home Office,United States,East
CA-2014-129938,12/15/2014,12/17/2014,Second Class,EB-13705,Corporate,United States,East
CA-2017-135111,12/28/2017,1/2/2018,Standard Class,CS-12400,Home Office,United States,Central
US-2015-134558,12/19/2015,12/24/2015,Second Class,PM-19135,Home Office,United States,East
CA-2017-157196,11/5/2017,11/9/2017,Standard Class,AA-10645,Consumer,United States,West
CA-2015-108672,9/10/2015,9/16/2015,Standard Class,FA-14230,Corporate,United States,West
US-2017-118598,11/16/2017,11/16/2017,Same Day,CM-12190,Consumer,United States,East
US-2017-160836,9/11/2017,9/16/2017,Standard Class,CC-12475,Consumer,United States,Central
CA-2017-121048,7/14/2017,7/18/2017,Standard Class,TC-21295,Consumer,United States,West
US-2017-120147,3/30/2017,3/30/2017,Same Day,TB-21400,Consumer,United States,West
CA-2016-158043,1/31/2016,2/4/2016,Second Class,JK-15325,Corporate,United States,East
US-2017-106579,6/8/2017,6/13/2017,Standard Class,BW-11200,Consumer,United States,Central
CA-2014-115889,11/2/2014,11/6/2014,Standard Class,SH-20395,Consumer,United States,West
US-2017-161935,7/14/2017,7/18/2017,Standard Class,JL-15835,Consumer,United States,East
US-2017-167920,12/9/2017,12/12/2017,Second Class,JL-15835,Consumer,United States,South
CA-2016-162383,9/5/2016,9/11/2016,Standard Class,MD-17350,Consumer,United States,East
CA-2014-125731,9/10/2014,9/16/2014,Standard Class,CL-12565,Consumer,United States,West
US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,Corporate,United States,West
CA-2016-107146,6/17/2016,6/19/2016,First Class,LC-16885,Consumer,United States,West
US-2017-134642,2/25/2017,3/1/2017,Standard Class,SW-20245,Consumer,United States,South
US-2017-160143,3/31/2017,4/7/2017,Standard Class,HG-14965,Corporate,United States,West
CA-2017-103415,12/3/2017,12/8/2017,Standard Class,MV-17485,Consumer,United States,Central
CA-2016-106460,2/19/2016,2/22/2016,Second Class,GT-14710,Consumer,United States,West
US-2017-112347,12/2/2017,12/6/2017,Standard Class,BS-11380,Corporate,United States,West
CA-2014-103492,10/10/2014,10/15/2014,Standard Class,CM-12715,Corporate,United States,Central
CA-2016-136595,9/5/2016,9/7/2016,First Class,EM-13825,Corporate,United States,Central
CA-2014-140396,11/20/2014,11/25/2014,Standard Class,KH-16330,Corporate,United States,East
CA-2014-114181,5/10/2014,5/14/2014,Second Class,AF-10885,Consumer,United States,East
CA-2017-159506,11/27/2017,12/2/2017,Standard Class,JR-16210,Corporate,United States,Central
US-2014-137155,11/1/2014,11/5/2014,Standard Class,DL-12925,Consumer,United States,East
CA-2016-105746,12/30/2016,1/1/2017,First Class,BD-11605,Consumer,United States,East
US-2016-104815,9/3/2016,9/7/2016,Standard Class,RB-19570,Consumer,United States,Central
CA-2017-157672,10/5/2017,10/7/2017,First Class,RB-19795,Home Office,United States,West
US-2016-166660,1/30/2016,2/1/2016,Second Class,TB-21250,Consumer,United States,West
CA-2017-140802,4/21/2017,4/23/2017,First Class,KN-16390,Corporate,United States,Central
CA-2014-133830,12/5/2014,12/10/2014,Standard Class,RL-19615,Consumer,United States,West
CA-2014-100916,10/21/2014,10/26/2014,Standard Class,FH-14275,Corporate,United States,South
CA-2015-129532,12/8/2015,12/12/2015,Standard Class,YS-21880,Corporate,United States,West
CA-2014-134726,11/2/2014,11/7/2014,Second Class,SW-20755,Corporate,United States,West
CA-2016-138597,12/18/2016,12/21/2016,First Class,PN-18775,Home Office,United States,Central
CA-2015-123113,11/23/2015,11/27/2015,Second Class,AT-10735,Consumer,United States,East
CA-2015-169656,8/13/2015,8/16/2015,First Class,EJ-13720,Consumer,United States,East
CA-2015-142734,4/16/2015,4/21/2015,Standard Class,DM-13345,Corporate,United States,East
CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,United States,South
CA-2017-122945,11/16/2017,11/22/2017,Standard Class,MB-18085,Consumer,United States,West
CA-2015-139738,9/25/2015,9/29/2015,Standard Class,DK-12895,Consumer,United States,Central
CA-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,Consumer,United States,East
CA-2017-119655,4/20/2017,4/24/2017,Standard Class,CV-12295,Consumer,United States,Central
CA-2015-164567,6/15/2015,6/19/2015,Standard Class,GK-14620,Corporate,United States,West
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,West
CA-2016-152520,7/8/2016,7/12/2016,Standard Class,TH-21115,Corporate,United States,East
CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Consumer,United States,Central
CA-2017-121195,12/24/2017,12/27/2017,First Class,NS-18505,Consumer,United States,Central
CA-2017-163209,5/3/2017,5/7/2017,Standard Class,MK-18160,Consumer,United States,West
CA-2014-133354,2/22/2014,2/24/2014,First Class,SA-20830,Consumer,United States,West
US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,Consumer,United States,Central
CA-2015-113740,8/24/2015,8/28/2015,Second Class,SC-20380,Consumer,United States,East
CA-2014-148425,11/30/2014,12/4/2014,Standard Class,RF-19345,Corporate,United States,South
CA-2016-144309,12/10/2016,12/16/2016,Standard Class,CM-12235,Consumer,United States,East
CA-2017-151225,10/27/2017,10/29/2017,First Class,JM-15655,Corporate,United States,West
US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Consumer,United States,West
CA-2014-124464,7/14/2014,7/20/2014,Standard Class,SS-20515,Home Office,United States,East
CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,Home Office,United States,Central
US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Corporate,United States,West
CA-2014-162089,3/30/2014,4/1/2014,First Class,MP-17470,Home Office,United States,Central
US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Consumer,United States,South
CA-2017-104885,3/2/2017,3/8/2017,Standard Class,DB-13555,Corporate,United States,East
US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,Home Office,United States,West
CA-2015-161452,4/5/2015,4/11/2015,Standard Class,CA-11965,Corporate,United States,West
US-2014-115196,9/9/2014,9/13/2014,Standard Class,DL-12925,Consumer,United States,South
CA-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,Corporate,United States,West
CA-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,Corporate,United States,East
CA-2017-110821,8/7/2017,8/8/2017,First Class,CK-12205,Consumer,United States,Central
CA-2015-121552,3/22/2015,3/27/2015,Standard Class,FW-14395,Corporate,United States,South
CA-2015-107685,11/30/2015,12/2/2015,Second Class,JM-15865,Consumer,United States,West
US-2014-120740,4/15/2014,4/15/2014,Same Day,PS-18970,Home Office,United States,West
CA-2017-155740,7/30/2017,8/2/2017,First Class,TC-21475,Home Office,United States,East
CA-2017-146493,6/1/2017,6/5/2017,Standard Class,CV-12805,Corporate,United States,Central
CA-2014-105417,1/7/2014,1/12/2014,Standard Class,VS-21820,Consumer,United States,Central
US-2017-141509,9/29/2017,10/1/2017,First Class,SC-20575,Consumer,United States,West
CA-2017-139493,9/13/2017,9/19/2017,Standard Class,SG-20605,Consumer,United States,South
CA-2014-151967,10/22/2014,10/26/2014,Standard Class,NB-18580,Corporate,United States,South
US-2016-140158,10/4/2016,10/8/2016,Standard Class,DR-12940,Home Office,United States,East
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,East
CA-2017-133487,5/6/2017,5/9/2017,Second Class,TS-21655,Consumer,United States,West
CA-2014-142951,10/8/2014,10/8/2014,Same Day,JG-15115,Consumer,United States,South
CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Home Office,United States,East
CA-2015-120782,4/28/2015,5/1/2015,First Class,SD-20485,Home Office,United States,Central
CA-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,Consumer,United States,East
CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Corporate,United States,Central
US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Corporate,United States,South
CA-2014-102330,12/29/2014,1/3/2015,Standard Class,AI-10855,Consumer,United States,West
CA-2016-118899,3/22/2016,3/22/2016,Same Day,MC-17275,Consumer,United States,West
CA-2017-107958,7/2/2017,7/5/2017,First Class,AH-10120,Home Office,United States,Central
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,United States,East
CA-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,Consumer,United States,Central
CA-2017-100237,10/15/2017,10/19/2017,Standard Class,SV-20815,Corporate,United States,West
CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,Consumer,United States,East
US-2015-142811,4/2/2015,4/7/2015,Standard Class,JL-15850,Consumer,United States,West
CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Consumer,United States,South
CA-2014-150203,12/5/2014,12/7/2014,First Class,JB-15925,Consumer,United States,West
US-2017-101518,11/3/2017,11/8/2017,Standard Class,PB-19105,Consumer,United States,East
CA-2015-149636,1/6/2015,1/12/2015,Standard Class,SP-20620,Corporate,United States,West
US-2017-146213,9/9/2017,9/14/2017,Standard Class,MC-17605,Corporate,United States,West
CA-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,Corporate,United States,East
US-2017-138086,4/16/2017,4/20/2017,Standard Class,JO-15550,Home Office,United States,West
CA-2015-139374,9/10/2015,9/14/2015,Standard Class,AR-10345,Corporate,United States,Central
CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,United States,East
US-2015-150231,3/16/2015,3/20/2015,Second Class,JK-15640,Home Office,United States,East
CA-2016-106915,11/26/2016,12/2/2016,Standard Class,GA-14515,Consumer,United States,Central
US-2016-109260,9/26/2016,10/1/2016,Standard Class,TN-21040,Home Office,United States,South
CA-2017-104850,6/13/2017,6/19/2017,Standard Class,TW-21025,Home Office,United States,West
CA-2017-140508,9/18/2017,9/21/2017,First Class,PA-19060,Home Office,United States,Central
CA-2017-143294,6/2/2017,6/8/2017,Standard Class,JD-15790,Consumer,United States,Central
CA-2016-165673,5/15/2016,5/19/2016,Second Class,MN-17935,Consumer,United States,East
CA-2017-134418,9/15/2017,9/20/2017,Standard Class,GM-14500,Consumer,United States,West
US-2016-106313,8/22/2016,8/26/2016,Standard Class,DG-13300,Corporate,United States,West
CA-2014-105872,5/30/2014,6/6/2014,Standard Class,JG-15160,Consumer,United States,East
CA-2017-108287,12/18/2017,12/20/2017,First Class,AG-10330,Consumer,United States,South
CA-2017-141103,7/30/2017,8/6/2017,Standard Class,JF-15355,Consumer,United States,East
CA-2014-154781,11/21/2014,11/26/2014,Standard Class,SC-20680,Home Office,United States,West
CA-2015-147816,9/24/2015,9/26/2015,Second Class,CM-11935,Consumer,United States,West
CA-2017-105326,8/20/2017,8/27/2017,Standard Class,KT-16480,Consumer,United States,West
CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Corporate,United States,East
CA-2015-109113,12/19/2015,12/23/2015,Standard Class,EK-13795,Home Office,United States,Central
CA-2015-156153,5/31/2015,6/2/2015,Second Class,CW-11905,Home Office,United States,East
CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,United States,South
CA-2015-158323,11/30/2015,12/3/2015,First Class,AB-10600,Corporate,United States,South
CA-2015-161795,12/21/2015,12/23/2015,Second Class,AH-10075,Corporate,United States,East
CA-2017-100902,11/17/2017,11/21/2017,Standard Class,CK-12595,Consumer,United States,South
CA-2017-112844,11/13/2017,11/16/2017,Second Class,SP-20620,Corporate,United States,East
CA-2016-158925,10/24/2016,10/28/2016,Standard Class,JP-15460,Corporate,United States,Central
CA-2014-155390,12/6/2014,12/11/2014,Standard Class,BG-11035,Consumer,United States,South
CA-2017-123071,12/3/2017,12/6/2017,First Class,CC-12550,Consumer,United States,Central
CA-2017-156391,9/26/2017,9/28/2017,First Class,SL-20155,Home Office,United States,West
CA-2015-103093,2/3/2015,2/7/2015,Standard Class,FO-14305,Consumer,United States,South
US-2017-118941,8/12/2017,8/12/2017,Same Day,BB-11545,Corporate,United States,East
CA-2015-169299,8/24/2015,8/26/2015,First Class,DO-13435,Consumer,United States,West
CA-2017-154088,11/12/2017,11/17/2017,Standard Class,LB-16735,Consumer,United States,South
CA-2016-155978,8/1/2016,8/1/2016,Same Day,TS-21205,Corporate,United States,West
CA-2016-108196,11/25/2016,12/2/2016,Standard Class,CS-12505,Consumer,United States,East
CA-2016-152800,4/13/2016,4/15/2016,First Class,SP-20920,Consumer,United States,West
CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Home Office,United States,West
CA-2016-139381,4/18/2016,4/22/2016,Standard Class,RF-19840,Consumer,United States,South
CA-2015-132136,3/8/2015,3/12/2015,Standard Class,FO-14305,Consumer,United States,Central
CA-2016-162236,11/4/2016,11/6/2016,Second Class,ER-13855,Corporate,United States,South
US-2014-111353,11/29/2014,12/6/2014,Standard Class,PB-19150,Consumer,United States,East
US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,Consumer,United States,Central
CA-2017-160801,9/19/2017,9/19/2017,Same Day,FG-14260,Home Office,United States,East
CA-2016-108364,12/19/2016,12/24/2016,Standard Class,BP-11050,Corporate,United States,Central
CA-2017-169362,10/12/2017,10/15/2017,First Class,SP-20860,Corporate,United States,Central
CA-2015-127481,12/12/2015,12/15/2015,Second Class,JD-15895,Corporate,United States,West
CA-2015-112711,7/12/2015,7/18/2015,Standard Class,FM-14380,Consumer,United States,Central
US-2015-145121,10/2/2015,10/6/2015,Standard Class,MP-17965,Corporate,United States,East
CA-2017-166184,3/24/2017,3/27/2017,First Class,HR-14830,Corporate,United States,East
CA-2017-157413,6/1/2017,6/6/2017,Standard Class,BW-11065,Consumer,United States,East
CA-2014-143637,3/24/2014,3/29/2014,Second Class,MS-17710,Consumer,United States,West
CA-2015-102260,9/22/2015,9/26/2015,Standard Class,SJ-20125,Home Office,United States,South
US-2016-137295,1/8/2016,1/13/2016,Standard Class,VS-21820,Consumer,United States,South
CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,Consumer,United States,East
US-2017-109316,6/8/2017,6/10/2017,First Class,MG-17680,Home Office,United States,West
CA-2016-138478,10/21/2016,10/26/2016,Second Class,DP-13390,Home Office,United States,West
CA-2017-150469,1/26/2017,1/30/2017,Standard Class,CJ-12010,Consumer,United States,West
CA-2017-152436,12/8/2017,12/10/2017,Second Class,CW-11905,Home Office,United States,East
CA-2016-169334,10/21/2016,10/24/2016,Second Class,GW-14605,Consumer,United States,South
US-2014-115413,8/26/2014,9/1/2014,Standard Class,PP-18955,Home Office,United States,East
CA-2014-125150,5/16/2014,5/23/2014,Standard Class,PW-19030,Corporate,United States,West
CA-2015-127327,2/3/2015,2/7/2015,Standard Class,PW-19030,Corporate,United States,East
CA-2017-117114,10/31/2017,11/5/2017,Standard Class,CY-12745,Corporate,United States,Central
CA-2015-137302,4/26/2015,5/1/2015,Standard Class,BW-11110,Corporate,United States,West
CA-2016-112382,5/9/2016,5/13/2016,Standard Class,MB-18085,Consumer,United States,Central
CA-2015-128958,1/24/2015,1/28/2015,Standard Class,CR-12820,Home Office,United States,South
CA-2015-106257,4/13/2015,4/17/2015,Second Class,EB-14110,Consumer,United States,West
CA-2015-149083,9/25/2015,9/30/2015,Standard Class,SH-19975,Corporate,United States,West
US-2014-137869,3/28/2014,4/2/2014,Standard Class,CV-12295,Consumer,United States,Central
CA-2016-116603,7/17/2016,7/22/2016,Standard Class,AT-10735,Consumer,United States,East
CA-2014-158470,4/19/2014,4/23/2014,Second Class,AG-10390,Consumer,United States,South
US-2017-123834,7/21/2017,7/25/2017,Standard Class,GM-14500,Consumer,United States,Central
CA-2015-125976,9/27/2015,10/2/2015,Standard Class,JK-15205,Consumer,United States,South
CA-2016-128706,2/27/2016,3/2/2016,Standard Class,DW-13540,Consumer,United States,Central
CA-2016-104311,5/2/2016,5/6/2016,Standard Class,AS-10090,Consumer,United States,Central
CA-2014-169649,12/9/2014,12/15/2014,Standard Class,TS-21205,Corporate,United States,Central
CA-2015-144890,12/25/2015,12/29/2015,Standard Class,SM-20320,Home Office,United States,West
CA-2017-135587,12/7/2017,12/12/2017,Standard Class,BH-11710,Consumer,United States,South
CA-2014-103429,5/30/2014,6/1/2014,First Class,LW-16825,Corporate,United States,East
CA-2017-152261,3/2/2017,3/6/2017,Standard Class,JA-15970,Consumer,United States,East
CA-2015-142993,10/12/2015,10/17/2015,Standard Class,KA-16525,Consumer,United States,West
CA-2015-143364,7/14/2015,7/19/2015,Second Class,TG-21310,Consumer,United States,West
CA-2014-100972,11/19/2014,11/24/2014,Second Class,DB-13360,Home Office,United States,West
CA-2016-136994,5/27/2016,6/2/2016,Standard Class,LS-17245,Consumer,United States,West
US-2017-166233,7/3/2017,7/9/2017,Standard Class,MO-17950,Consumer,United States,South
CA-2017-122112,9/25/2017,9/29/2017,Standard Class,CA-11965,Corporate,United States,East
CA-2016-101672,10/3/2016,10/7/2016,Standard Class,DB-12910,Home Office,United States,West
CA-2017-168403,9/9/2017,9/15/2017,Standard Class,DK-12835,Corporate,United States,West
CA-2015-148705,3/12/2015,3/18/2015,Standard Class,EB-14170,Consumer,United States,South
CA-2016-160241,11/29/2016,12/4/2016,Second Class,DR-12940,Home Office,United States,Central
CA-2016-155747,6/14/2016,6/21/2016,Standard Class,JS-15685,Corporate,United States,East
CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Consumer,United States,West
CA-2016-113117,8/16/2016,8/22/2016,Standard Class,JP-15520,Consumer,United States,West
CA-2016-148684,12/25/2016,12/29/2016,Standard Class,TS-21655,Consumer,United States,South
CA-2017-125367,7/23/2017,7/30/2017,Standard Class,NM-18445,Home Office,United States,East
CA-2017-124744,6/21/2017,6/25/2017,Standard Class,EH-14125,Home Office,United States,East
CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Consumer,United States,South
CA-2015-126669,11/7/2015,11/13/2015,Standard Class,DO-13645,Consumer,United States,Central
US-2015-118766,10/15/2015,10/22/2015,Standard Class,LS-16975,Home Office,United States,Central
CA-2016-112585,7/30/2016,8/2/2016,First Class,RW-19630,Corporate,United States,West
CA-2016-149762,12/3/2016,12/7/2016,Standard Class,RD-19720,Consumer,United States,West
CA-2016-167605,4/28/2016,4/30/2016,Second Class,RB-19570,Consumer,United States,Central
US-2017-105697,8/25/2017,8/27/2017,First Class,JE-15715,Consumer,United States,East
CA-2017-165323,6/17/2017,6/21/2017,Standard Class,SR-20740,Home Office,United States,East
CA-2015-110891,11/20/2015,11/24/2015,Standard Class,PO-19195,Home Office,United States,East
CA-2017-100783,9/4/2017,9/8/2017,Second Class,JK-16120,Home Office,United States,Central
CA-2015-152513,7/4/2015,7/8/2015,Second Class,JP-16135,Home Office,United States,West
CA-2017-139822,9/15/2017,9/21/2017,Standard Class,Dp-13240,Home Office,United States,East
CA-2017-107713,3/13/2017,3/17/2017,Standard Class,JB-16000,Consumer,United States,East
CA-2017-134096,9/24/2017,9/29/2017,Standard Class,PP-18955,Home Office,United States,South
CA-2016-125843,8/13/2016,8/16/2016,First Class,RF-19840,Consumer,United States,South
CA-2017-120404,11/20/2017,11/24/2017,Second Class,KH-16330,Corporate,United States,East
