Order ID,Order Date,Ship Date,Customer ID
CA-2017-155740,7/30/2017,8/2/2017,TC-21475
CA-2017-146493,6/1/2017,6/5/2017,CV-12805
CA-2014-105417,1/7/2014,1/12/2014,VS-21820
US-2017-141509,9/29/2017,10/1/2017,SC-20575
CA-2017-139493,9/13/2017,9/19/2017,SG-20605
CA-2014-151967,10/22/2014,10/26/2014,NB-18580
US-2016-140158,10/4/2016,10/8/2016,DR-12940
CA-2015-130974,11/27/2015,11/29/2015,MA-17560
CA-2017-133487,5/6/2017,5/9/2017,TS-21655
CA-2014-142951,10/8/2014,10/8/2014,JG-15115
CA-2014-133592,12/31/2014,1/7/2015,KM-16375
CA-2015-120782,4/28/2015,5/1/2015,SD-20485
CA-2015-116876,2/14/2015,2/21/2015,TT-21070
CA-2016-169838,11/25/2016,11/29/2016,BB-11545
US-2017-128951,7/15/2017,7/17/2017,RS-19420
CA-2014-102330,12/29/2014,1/3/2015,AI-10855
CA-2016-118899,3/22/2016,3/22/2016,MC-17275
CA-2017-107958,7/2/2017,7/5/2017,AH-10120
CA-2017-151799,12/14/2017,12/18/2017,BF-11170
CA-2016-114601,8/26/2016,9/2/2016,AA-10480
CA-2017-100237,10/15/2017,10/19/2017,SV-20815
CA-2014-139542,10/25/2014,10/29/2014,EH-14185
US-2015-142811,4/2/2015,4/7/2015,JL-15850
CA-2017-139353,10/28/2017,10/30/2017,JM-15250
CA-2014-150203,12/5/2014,12/7/2014,JB-15925
US-2017-101518,11/3/2017,11/8/2017,PB-19105
CA-2015-149636,1/6/2015,1/12/2015,SP-20620
US-2017-146213,9/9/2017,9/14/2017,MC-17605
CA-2015-108588,1/5/2015,1/10/2015,BG-11695
US-2017-138086,4/16/2017,4/20/2017,JO-15550
CA-2015-139374,9/10/2015,9/14/2015,AR-10345
CA-2016-113978,9/25/2016,9/29/2016,TS-21505
US-2015-150231,3/16/2015,3/20/2015,JK-15640
CA-2016-106915,11/26/2016,12/2/2016,GA-14515
US-2016-109260,9/26/2016,10/1/2016,TN-21040
CA-2017-104850,6/13/2017,6/19/2017,TW-21025
CA-2017-140508,9/18/2017,9/21/2017,PA-19060
CA-2017-143294,6/2/2017,6/8/2017,JD-15790
CA-2016-165673,5/15/2016,5/19/2016,MN-17935
CA-2017-134418,9/15/2017,9/20/2017,GM-14500
US-2016-106313,8/22/2016,8/26/2016,DG-13300
CA-2014-105872,5/30/2014,6/6/2014,JG-15160
CA-2017-108287,12/18/2017,12/20/2017,AG-10330
CA-2017-141103,7/30/2017,8/6/2017,JF-15355
CA-2014-154781,11/21/2014,11/26/2014,SC-20680
CA-2015-147816,9/24/2015,9/26/2015,CM-11935
CA-2017-105326,8/20/2017,8/27/2017,KT-16480
CA-2016-133613,6/17/2016,6/22/2016,CP-12340
CA-2015-109113,12/19/2015,12/23/2015,EK-13795
CA-2015-156153,5/31/2015,6/2/2015,CW-11905
CA-2015-133242,6/18/2015,6/24/2015,KH-16510
CA-2015-158323,11/30/2015,12/3/2015,AB-10600
CA-2015-161795,12/21/2015,12/23/2015,AH-10075
CA-2017-100902,11/17/2017,11/21/2017,CK-12595
CA-2017-112844,11/13/2017,11/16/2017,SP-20620
CA-2016-158925,10/24/2016,10/28/2016,JP-15460
CA-2014-155390,12/6/2014,12/11/2014,BG-11035
CA-2017-123071,12/3/2017,12/6/2017,CC-12550
CA-2017-156391,9/26/2017,9/28/2017,SL-20155
CA-2015-103093,2/3/2015,2/7/2015,FO-14305
US-2017-118941,8/12/2017,8/12/2017,BB-11545
CA-2015-169299,8/24/2015,8/26/2015,DO-13435
CA-2017-154088,11/12/2017,11/17/2017,LB-16735
CA-2016-155978,8/1/2016,8/1/2016,TS-21205
CA-2016-108196,11/25/2016,12/2/2016,CS-12505
CA-2016-152800,4/13/2016,4/15/2016,SP-20920
CA-2014-166961,12/27/2014,12/31/2014,CD-12790
CA-2016-139381,4/18/2016,4/22/2016,RF-19840
CA-2015-132136,3/8/2015,3/12/2015,FO-14305
CA-2016-162236,11/4/2016,11/6/2016,ER-13855
US-2014-111353,11/29/2014,12/6/2014,PB-19150
US-2016-117037,5/17/2016,5/20/2016,LW-17215
CA-2017-160801,9/19/2017,9/19/2017,FG-14260
CA-2016-108364,12/19/2016,12/24/2016,BP-11050
CA-2017-169362,10/12/2017,10/15/2017,SP-20860
CA-2015-127481,12/12/2015,12/15/2015,JD-15895
CA-2015-112711,7/12/2015,7/18/2015,FM-14380
US-2015-145121,10/2/2015,10/6/2015,MP-17965
CA-2017-166184,3/24/2017,3/27/2017,HR-14830
CA-2017-157413,6/1/2017,6/6/2017,BW-11065
CA-2014-143637,3/24/2014,3/29/2014,MS-17710
CA-2015-102260,9/22/2015,9/26/2015,SJ-20125
US-2016-137295,1/8/2016,1/13/2016,VS-21820
CA-2016-134334,2/14/2016,2/15/2016,DK-13090
US-2017-109316,6/8/2017,6/10/2017,MG-17680
CA-2016-138478,10/21/2016,10/26/2016,DP-13390
CA-2017-150469,1/26/2017,1/30/2017,CJ-12010
CA-2017-152436,12/8/2017,12/10/2017,CW-11905
CA-2016-169334,10/21/2016,10/24/2016,GW-14605
US-2014-115413,8/26/2014,9/1/2014,PP-18955
CA-2014-125150,5/16/2014,5/23/2014,PW-19030
CA-2015-127327,2/3/2015,2/7/2015,PW-19030
CA-2017-117114,10/31/2017,11/5/2017,CY-12745
CA-2015-137302,4/26/2015,5/1/2015,BW-11110
CA-2016-112382,5/9/2016,5/13/2016,MB-18085
CA-2015-128958,1/24/2015,1/28/2015,CR-12820
CA-2015-106257,4/13/2015,4/17/2015,EB-14110
CA-2015-149083,9/25/2015,9/30/2015,SH-19975
US-2014-137869,3/28/2014,4/2/2014,CV-12295
CA-2016-116603,7/17/2016,7/22/2016,AT-10735
CA-2014-158470,4/19/2014,4/23/2014,AG-10390
US-2017-123834,7/21/2017,7/25/2017,GM-14500
CA-2015-125976,9/27/2015,10/2/2015,JK-15205
CA-2016-128706,2/27/2016,3/2/2016,DW-13540
CA-2016-104311,5/2/2016,5/6/2016,AS-10090
CA-2014-169649,12/9/2014,12/15/2014,TS-21205
CA-2015-144890,12/25/2015,12/29/2015,SM-20320
CA-2017-135587,12/7/2017,12/12/2017,BH-11710
CA-2014-103429,5/30/2014,6/1/2014,LW-16825
CA-2017-152261,3/2/2017,3/6/2017,JA-15970
CA-2015-142993,10/12/2015,10/17/2015,KA-16525
CA-2015-143364,7/14/2015,7/19/2015,TG-21310
CA-2014-100972,11/19/2014,11/24/2014,DB-13360
CA-2016-136994,5/27/2016,6/2/2016,LS-17245
US-2017-166233,7/3/2017,7/9/2017,MO-17950
CA-2017-122112,9/25/2017,9/29/2017,CA-11965
CA-2016-101672,10/3/2016,10/7/2016,DB-12910
CA-2017-168403,9/9/2017,9/15/2017,DK-12835
CA-2015-148705,3/12/2015,3/18/2015,EB-14170
CA-2016-160241,11/29/2016,12/4/2016,DR-12940
CA-2016-155747,6/14/2016,6/21/2016,JS-15685
CA-2017-118017,12/3/2017,12/6/2017,LC-16870
CA-2016-113117,8/16/2016,8/22/2016,JP-15520
CA-2016-148684,12/25/2016,12/29/2016,TS-21655
CA-2017-125367,7/23/2017,7/30/2017,NM-18445
CA-2017-124744,6/21/2017,6/25/2017,EH-14125
CA-2017-128363,8/13/2017,8/18/2017,DC-12850
CA-2015-126669,11/7/2015,11/13/2015,DO-13645
US-2015-118766,10/15/2015,10/22/2015,LS-16975
CA-2016-112585,7/30/2016,8/2/2016,RW-19630
CA-2016-149762,12/3/2016,12/7/2016,RD-19720
CA-2016-167605,4/28/2016,4/30/2016,RB-19570
US-2017-105697,8/25/2017,8/27/2017,JE-15715
CA-2017-165323,6/17/2017,6/21/2017,SR-20740
CA-2015-110891,11/20/2015,11/24/2015,PO-19195
CA-2017-100783,9/4/2017,9/8/2017,JK-16120
CA-2015-152513,7/4/2015,7/8/2015,JP-16135
CA-2017-139822,9/15/2017,9/21/2017,Dp-13240
CA-2017-107713,3/13/2017,3/17/2017,JB-16000
CA-2017-134096,9/24/2017,9/29/2017,PP-18955
CA-2016-125843,8/13/2016,8/16/2016,RF-19840
CA-2017-120404,11/20/2017,11/24/2017,KH-16330
CA-2017-167549,7/25/2017,7/27/2017,EM-14200
CA-2016-120082,3/25/2016,3/27/2016,DK-12835
US-2016-168095,7/15/2016,7/20/2016,MC-17425
CA-2017-166093,8/17/2017,8/24/2017,RW-19540
CA-2016-146325,12/14/2016,12/17/2016,DS-13180
CA-2017-134194,12/25/2017,1/1/2018,GA-14725
CA-2014-131009,3/1/2014,3/5/2014,SC-20380
CA-2015-145814,11/19/2015,11/24/2015,KD-16345
CA-2014-138359,4/1/2014,4/6/2014,KH-16330
CA-2017-131807,10/5/2017,10/10/2017,GG-14650
CA-2017-104864,11/18/2017,11/23/2017,JS-15685
CA-2015-138219,3/23/2015,3/30/2015,BP-11095
CA-2016-157707,10/10/2016,10/12/2016,CC-12610
US-2015-126753,8/16/2015,8/20/2015,SP-20860
CA-2014-166051,5/31/2014,6/5/2014,JK-15625
CA-2015-113040,8/27/2015,8/31/2015,CC-12100
CA-2014-103800,1/3/2014,1/7/2014,DP-13000
CA-2014-113383,9/10/2014,9/13/2014,SF-20065
CA-2017-152499,1/22/2017,1/25/2017,EH-13765
CA-2016-151498,4/21/2016,4/24/2016,DN-13690
CA-2016-137939,7/20/2016,7/23/2016,PJ-19015
US-2016-117793,8/23/2016,8/29/2016,MA-17560
CA-2016-133872,6/14/2016,6/17/2016,VM-21835
US-2015-165743,11/20/2015,11/23/2015,MM-18055
US-2017-105998,11/3/2017,11/5/2017,CR-12580
US-2014-148194,5/4/2014,5/7/2014,BS-11365
US-2015-151407,11/8/2015,11/12/2015,RD-19585
CA-2015-110870,12/12/2015,12/15/2015,KD-16270
CA-2014-143210,12/1/2014,12/3/2014,AA-10645
CA-2016-139808,10/7/2016,10/11/2016,MC-18100
CA-2015-110863,11/17/2015,11/24/2015,AA-10645
CA-2014-127859,3/17/2014,3/20/2014,QJ-19255
US-2015-136427,6/20/2015,6/23/2015,JM-16195
CA-2017-120168,5/25/2017,5/25/2017,TB-21625
US-2014-131870,9/9/2014,9/11/2014,NF-18595
CA-2017-114804,10/17/2017,10/19/2017,BF-11020
CA-2017-167227,11/2/2017,11/5/2017,NP-18670
CA-2014-129189,7/21/2014,7/25/2014,HM-14860
CA-2015-132465,9/11/2015,9/15/2015,DM-13525
CA-2016-166373,10/21/2016,10/25/2016,JF-15565
CA-2016-158806,1/7/2016,1/11/2016,NM-18520
CA-2015-119690,6/25/2015,6/28/2015,MV-17485
CA-2015-153738,9/20/2015,9/22/2015,AG-10270
CA-2017-169012,7/10/2017,7/14/2017,BF-11275
CA-2017-109393,6/30/2017,7/2/2017,JC-15775
CA-2017-121489,8/21/2017,8/25/2017,CM-11815
US-2017-133081,3/11/2017,3/15/2017,PV-18985
CA-2017-165008,9/15/2017,9/17/2017,DO-13645
CA-2016-145611,9/20/2016,9/24/2016,HA-14905
CA-2016-113600,12/15/2016,12/17/2016,SH-20395
CA-2017-130834,11/3/2017,11/6/2017,JM-16195
CA-2016-168543,7/3/2016,7/7/2016,DK-13225
CA-2014-144974,9/26/2014,9/30/2014,CM-12715
CA-2014-109904,7/14/2014,7/17/2014,BF-10975
CA-2017-152205,9/28/2017,10/5/2017,SF-20965
CA-2015-121188,8/28/2015,9/4/2015,CB-12025
CA-2015-156013,9/20/2015,9/26/2015,TC-20980
CA-2016-132997,11/7/2016,11/9/2016,LW-17215
US-2015-160563,10/20/2015,10/24/2015,NS-18640
CA-2017-151750,1/1/2017,1/5/2017,JM-15250
CA-2015-106187,6/23/2015,6/29/2015,RF-19345
US-2016-164945,11/22/2016,11/27/2016,CA-12055
CA-2015-150714,10/26/2015,11/1/2015,KH-16690
CA-2016-105753,10/20/2016,10/26/2016,LC-16960
CA-2017-120894,4/28/2017,5/2/2017,JL-15130
CA-2016-106621,9/29/2016,10/1/2016,DM-12955
CA-2015-107020,7/10/2015,7/14/2015,MV-18190
US-2015-117492,8/7/2015,8/9/2015,NS-18640
CA-2014-101392,12/7/2014,12/13/2014,AS-10630
CA-2015-127502,12/10/2015,12/14/2015,MT-17815
CA-2017-143658,11/8/2017,11/13/2017,SR-20425
CA-2017-133046,7/27/2017,8/1/2017,DK-13375
CA-2017-122798,12/28/2017,1/1/2018,SV-20935
CA-2016-169663,3/10/2016,3/13/2016,RH-19510
CA-2015-149846,5/22/2015,5/26/2015,SB-20185
CA-2017-159149,2/17/2017,2/19/2017,CR-12820
US-2017-167570,12/8/2017,12/15/2017,EG-13900
CA-2017-160122,11/18/2017,11/23/2017,RD-19930
CA-2016-130393,12/1/2016,12/3/2016,JM-15865
CA-2017-144820,10/3/2017,10/7/2017,LW-16825
CA-2017-101014,8/29/2017,9/4/2017,RW-19540
CA-2017-105543,11/24/2017,11/24/2017,BG-11695
US-2017-113201,6/30/2017,7/5/2017,TT-21220
US-2017-106551,7/22/2017,7/27/2017,EB-13930
CA-2016-116722,11/11/2016,11/16/2016,LP-17080
CA-2014-138128,12/9/2014,12/15/2014,FP-14320
US-2017-150070,9/7/2017,9/12/2017,JA-15970
CA-2015-137064,2/6/2015,2/13/2015,TS-21655
CA-2017-157350,8/26/2017,9/1/2017,DP-13000
CA-2014-127866,7/20/2014,7/23/2014,JD-15895
CA-2015-131352,10/8/2015,10/13/2015,GH-14485
CA-2015-121776,2/16/2015,2/21/2015,RD-19585
CA-2016-118073,8/12/2016,8/16/2016,CS-12490
CA-2014-103219,11/9/2014,11/13/2014,BF-11215
CA-2016-102561,7/18/2016,7/22/2016,NK-18490
CA-2016-100993,2/5/2016,2/10/2016,AZ-10750
US-2014-112949,6/20/2014,6/27/2014,Co-12640
US-2017-146822,6/9/2017,6/14/2017,AG-10675
US-2016-131058,12/27/2016,12/31/2016,EM-14140
CA-2014-167997,1/26/2014,1/29/2014,CA-11965
CA-2017-140151,3/23/2017,3/25/2017,RB-19360
US-2017-143770,3/20/2017,3/24/2017,RD-19720
CA-2016-131296,10/4/2016,10/9/2016,MS-17830
CA-2016-103464,11/18/2016,11/22/2016,PG-18820
CA-2017-136238,12/26/2017,1/1/2018,KB-16240
CA-2016-120803,3/9/2016,3/13/2016,RB-19465
CA-2016-134138,2/16/2016,2/20/2016,JD-15790
CA-2015-120915,9/28/2015,10/3/2015,JJ-15445
CA-2015-168207,11/2/2015,11/6/2015,LT-17110
CA-2016-144148,7/31/2016,8/5/2016,AH-10690
CA-2017-107174,11/6/2017,11/13/2017,AB-10060
CA-2016-146150,2/14/2016,2/19/2016,FM-14380
CA-2014-114125,7/9/2014,7/13/2014,GH-14410
CA-2016-114944,1/30/2016,2/4/2016,HE-14800
CA-2016-135965,9/22/2016,9/25/2016,SZ-20035
CA-2017-149699,12/22/2017,12/24/2017,CM-12115
CA-2016-166429,9/2/2016,9/8/2016,TG-21310
CA-2015-112767,8/2/2015,8/6/2015,DK-12985
CA-2015-119879,11/21/2015,11/25/2015,SS-20410
CA-2017-155642,5/18/2017,5/22/2017,BM-11575
US-2017-101721,7/23/2017,7/27/2017,MY-17380
CA-2015-136728,9/13/2015,9/17/2015,AG-10900
CA-2016-127194,12/10/2016,12/16/2016,BW-11110
CA-2015-140375,10/2/2015,10/5/2015,SG-20470
US-2017-155866,11/17/2017,11/21/2017,CC-12370
CA-2015-141327,11/30/2015,12/3/2015,LR-16915
CA-2015-136700,12/6/2015,12/11/2015,DB-13120
CA-2017-102736,9/5/2017,9/9/2017,LP-17095
CA-2017-125269,4/24/2017,4/30/2017,AF-10870
CA-2015-114811,11/8/2015,11/8/2015,KD-16495
CA-2015-122266,4/26/2015,4/30/2015,SA-20830
CA-2015-141565,9/20/2015,9/24/2015,BG-11035
CA-2017-128769,9/7/2017,9/12/2017,DM-12955
CA-2016-116337,11/7/2016,11/12/2016,MC-17845
CA-2015-120845,9/25/2015,10/2/2015,ML-17395
CA-2014-120775,10/3/2014,10/7/2014,RD-19930
CA-2014-152905,2/18/2014,2/24/2014,AB-10015
CA-2016-104633,6/12/2016,6/16/2016,EA-14035
CA-2017-104136,11/1/2017,11/4/2017,SF-20065
CA-2016-123050,4/4/2016,4/8/2016,BC-11125
CA-2016-162355,6/30/2016,7/2/2016,PF-19165
CA-2014-158225,9/22/2014,9/28/2014,SE-20110
CA-2017-102204,5/1/2017,5/6/2017,CJ-12010
CA-2017-103065,10/20/2017,10/20/2017,PT-19090
CA-2014-109855,9/1/2014,9/5/2014,LH-16900
CA-2014-109897,8/12/2014,8/16/2014,BW-11200
US-2014-143581,8/19/2014,8/23/2014,BS-11365
CA-2015-129217,5/10/2015,5/10/2015,DP-13390
CA-2016-133816,5/10/2016,5/13/2016,CS-12400
CA-2015-140221,3/5/2015,3/9/2015,MS-17365
CA-2017-152310,8/12/2017,8/19/2017,DK-12895
CA-2016-118101,6/26/2016,6/26/2016,SN-20560
CA-2016-100307,12/15/2016,12/19/2016,TC-21475
CA-2015-138457,9/13/2015,9/17/2015,AM-10705
CA-2014-131800,12/30/2014,1/4/2015,AJ-10960
CA-2014-118304,4/29/2014,5/4/2014,KH-16360
CA-2017-121790,1/30/2017,2/6/2017,LP-17095
CA-2016-169670,12/25/2016,12/31/2016,JE-15715
CA-2016-139549,10/20/2016,10/25/2016,MY-18295
CA-2015-104059,6/13/2015,6/15/2015,FC-14245
CA-2017-164112,6/30/2017,7/4/2017,ND-18460
CA-2015-143882,6/26/2015,6/30/2015,DB-13360
US-2016-139262,2/21/2016,2/25/2016,LC-16960
CA-2017-146192,4/22/2017,4/26/2017,BD-11725
CA-2017-134810,5/9/2017,5/10/2017,MC-17605
CA-2015-154284,12/21/2015,12/26/2015,SZ-20035
CA-2014-156244,8/12/2014,8/16/2014,DH-13675
CA-2015-106362,12/11/2015,12/15/2015,LC-16885
US-2017-168802,11/3/2017,11/7/2017,JO-15145
US-2017-146906,3/13/2017,3/17/2017,MT-17815
CA-2016-166380,5/30/2016,6/3/2016,EB-13750
US-2015-158911,7/5/2015,7/11/2015,RS-19765
US-2014-103338,3/11/2014,3/15/2014,RB-19435
CA-2015-109169,4/20/2015,4/24/2015,OT-18730
US-2017-167318,7/26/2017,8/1/2017,GZ-14545
US-2014-120313,10/31/2014,11/2/2014,NL-18310
CA-2017-135419,11/3/2017,11/9/2017,BG-11740
CA-2016-128671,8/11/2016,8/16/2016,MT-18070
CA-2016-149335,7/25/2016,7/25/2016,BC-11125
CA-2014-168312,3/1/2014,3/7/2014,GW-14605
US-2017-105935,1/26/2017,1/31/2017,BD-11500
CA-2014-161508,7/12/2014,7/16/2014,PV-18985
CA-2017-130904,4/11/2017,4/16/2017,HM-14980
CA-2017-133620,11/13/2017,11/18/2017,EM-14065
CA-2015-142937,12/5/2015,12/6/2015,SF-20065
US-2016-149790,9/26/2016,10/1/2016,SC-20380
CA-2016-130778,11/19/2016,11/25/2016,ND-18370
CA-2017-144456,9/8/2017,9/9/2017,FC-14245
CA-2017-103478,7/21/2017,7/24/2017,KL-16555
CA-2017-118577,10/6/2017,10/11/2017,XP-21865
CA-2017-113572,11/7/2017,11/11/2017,FP-14320
CA-2016-153269,3/9/2016,3/12/2016,PS-18760
CA-2017-161655,5/13/2017,5/18/2017,CW-11905
CA-2016-101469,7/2/2016,7/8/2016,KH-16360
CA-2014-153087,12/27/2014,1/3/2015,TC-20980
CA-2017-135076,4/13/2017,4/17/2017,YS-21880
CA-2014-161634,11/14/2014,11/20/2014,CC-12220
CA-2017-141481,6/11/2017,6/14/2017,ZD-21925
CA-2016-132549,11/25/2016,11/30/2016,JK-15370
US-2014-155544,3/21/2014,3/25/2014,GM-14440
US-2015-115238,4/30/2015,5/4/2015,JW-15220
CA-2017-132199,5/3/2017,5/8/2017,BO-11350
CA-2016-163174,8/26/2016,8/30/2016,XP-21865
CA-2014-110555,4/11/2014,4/18/2014,MM-18055
CA-2017-147207,1/2/2017,1/4/2017,TS-21655
CA-2017-137631,4/28/2017,5/2/2017,JL-15235
CA-2017-157273,1/30/2017,2/2/2017,SZ-20035
CA-2014-109918,9/7/2014,9/12/2014,LR-17035
CA-2016-118745,6/11/2016,6/16/2016,SV-20365
CA-2016-163972,10/17/2016,10/21/2016,MG-17890
CA-2014-165393,12/27/2014,12/30/2014,NC-18415
CA-2016-113726,11/24/2016,12/1/2016,SC-20680
CA-2016-152940,11/10/2016,11/13/2016,RO-19780
CA-2015-158701,1/5/2015,1/10/2015,JL-15175
CA-2017-156272,3/21/2017,3/27/2017,PW-19030
CA-2015-162964,11/12/2015,11/18/2015,MF-18250
CA-2014-103527,9/9/2014,9/14/2014,CC-12220
CA-2016-134544,3/17/2016,3/19/2016,AC-10660
CA-2016-163048,2/8/2016,2/15/2016,MH-17440
CA-2016-145135,11/26/2016,11/28/2016,CD-12790
CA-2017-137582,9/4/2017,9/8/2017,CV-12805
CA-2015-149601,5/28/2015,6/3/2015,TB-21625
CA-2014-139423,11/1/2014,11/5/2014,DG-13300
CA-2016-102596,12/27/2016,12/30/2016,RD-19810
CA-2017-153227,12/4/2017,12/6/2017,CS-12250
CA-2017-110625,12/23/2017,12/30/2017,JB-16045
CA-2016-142594,12/1/2016,12/6/2016,EJ-14155
CA-2014-152254,6/30/2014,6/30/2014,BD-11620
US-2014-120236,9/3/2014,9/4/2014,MR-17545
CA-2017-120061,11/2/2017,11/7/2017,SR-20425
CA-2015-133837,4/13/2015,4/18/2015,TH-21100
CA-2015-110814,12/5/2015,12/9/2015,BD-11635
CA-2016-154067,2/1/2016,2/7/2016,SM-20950
CA-2017-140480,7/8/2017,7/12/2017,HE-14800
CA-2015-134082,12/11/2015,12/17/2015,JK-15640
CA-2016-130820,11/15/2016,11/15/2016,ON-18715
CA-2016-159765,5/9/2016,5/12/2016,TH-21100
CA-2017-132290,3/10/2017,3/14/2017,MD-17350
CA-2016-147109,12/17/2016,12/21/2016,AH-10075
CA-2017-107265,4/6/2017,4/12/2017,ML-17755
CA-2017-118199,5/9/2017,5/11/2017,LB-16795
CA-2017-150091,10/12/2017,10/16/2017,NP-18670
CA-2016-137652,8/28/2016,8/30/2016,EB-13750
CA-2015-128356,10/2/2015,10/7/2015,RP-19390
CA-2017-167017,11/23/2017,11/25/2017,DC-12850
US-2017-132220,11/12/2017,11/16/2017,DJ-13510
CA-2016-118129,12/19/2016,12/21/2016,CL-12565
US-2014-113124,3/30/2014,4/5/2014,NC-18340
CA-2017-155621,11/8/2017,11/13/2017,KN-16450
US-2014-127635,9/14/2014,9/18/2014,SC-20260
CA-2015-151470,9/20/2015,9/26/2015,AM-10705
CA-2015-112823,12/10/2015,12/16/2015,RA-19945
CA-2014-108861,5/28/2014,6/1/2014,MM-17260
CA-2017-114370,3/14/2017,3/17/2017,BN-11470
CA-2016-158302,12/8/2016,12/12/2016,JB-16045
CA-2017-145779,5/6/2017,5/10/2017,DB-13615
US-2016-155173,3/6/2016,3/10/2016,JB-16045
CA-2017-125451,10/23/2017,10/24/2017,AH-10075
CA-2014-131387,4/28/2014,4/30/2014,AI-10855
CA-2016-125087,4/18/2016,4/23/2016,TH-21115
CA-2016-154081,5/22/2016,5/29/2016,JE-15610
US-2017-118556,5/28/2017,6/2/2017,TH-21235
CA-2014-126200,8/25/2014,8/29/2014,JE-15715
CA-2014-146500,8/30/2014,9/4/2014,AT-10735
CA-2015-169537,9/3/2015,9/7/2015,JH-15820
CA-2014-100881,3/28/2014,4/1/2014,DR-12940
CA-2015-144043,5/10/2015,5/15/2015,AB-10165
CA-2015-116512,4/9/2015,4/14/2015,MC-18100
CA-2015-101000,4/9/2015,4/14/2015,IG-15085
CA-2016-168557,9/19/2016,9/23/2016,FH-14275
US-2016-164196,11/11/2016,11/17/2016,AS-10285
US-2017-132031,4/23/2017,4/27/2017,PN-18775
CA-2015-169733,10/22/2015,10/26/2015,GM-14500
CA-2017-169404,4/9/2017,4/14/2017,NC-18625
CA-2017-134880,10/27/2017,11/1/2017,TW-21025
CA-2015-145758,10/30/2015,10/30/2015,BF-11020
CA-2017-158736,12/18/2017,12/24/2017,TT-21460
US-2016-119270,3/12/2016,3/16/2016,SW-20245
CA-2014-109890,7/21/2014,7/27/2014,PG-18820
CA-2016-138583,5/24/2016,5/28/2016,DP-13390
US-2017-118535,2/11/2017,2/15/2017,DJ-13510
CA-2016-126284,9/20/2016,9/24/2016,EN-13780
CA-2017-142391,9/24/2017,9/24/2017,PB-19150
CA-2017-124716,3/27/2017,3/31/2017,BD-11560
CA-2016-158841,2/2/2016,2/4/2016,SE-20110
CA-2017-106824,7/7/2017,7/11/2017,AT-10735
CA-2015-109190,10/23/2015,10/28/2015,CC-12685
CA-2016-143154,12/2/2016,12/8/2016,AS-10225
CA-2014-169061,3/5/2014,3/8/2014,AB-10150
CA-2015-102316,3/1/2015,3/3/2015,DH-13075
CA-2014-164903,2/20/2014,2/24/2014,SR-20740
CA-2016-109400,5/2/2016,5/6/2016,NR-18550
CA-2016-130400,3/8/2016,3/12/2016,SJ-20125
CA-2015-135853,12/11/2015,12/14/2015,CA-12775
CA-2016-103359,12/22/2016,12/26/2016,LC-16885
CA-2016-144645,2/2/2016,2/8/2016,NS-18640
CA-2017-141614,6/5/2017,6/9/2017,NS-18640
CA-2015-122168,8/21/2015,8/26/2015,HG-14965
CA-2016-132899,4/7/2016,4/11/2016,SF-20200
CA-2017-149720,6/4/2017,6/7/2017,EM-14065
CA-2017-118003,12/4/2017,12/10/2017,DO-13645
CA-2016-141887,1/11/2016,1/15/2016,MP-17470
US-2016-160206,4/1/2016,4/7/2016,MY-18295
CA-2017-133074,9/21/2017,9/25/2017,DB-13615
CA-2017-161172,3/16/2017,3/16/2017,SP-20920
CA-2017-137624,11/10/2017,11/17/2017,ME-17320
CA-2016-156748,11/30/2016,12/6/2016,BS-11755
CA-2015-169677,1/13/2015,1/15/2015,KS-16300
US-2014-163146,5/16/2014,5/20/2014,CC-12475
CA-2015-157343,6/7/2015,6/11/2015,HD-14785
CA-2017-147354,3/9/2017,3/13/2017,KB-16315
CA-2015-157287,12/22/2015,12/23/2015,HR-14830
CA-2014-137575,8/6/2014,8/11/2014,TB-21625
CA-2016-119074,3/27/2016,3/31/2016,DS-13180
CA-2015-149566,12/5/2015,12/10/2015,GB-14530
CA-2015-126186,9/11/2015,9/12/2015,GB-14530
CA-2015-121132,7/17/2015,7/24/2015,VB-21745
CA-2014-140473,5/30/2014,6/3/2014,MC-17425
US-2017-102904,11/13/2017,11/20/2017,CB-12025
CA-2016-102092,12/9/2016,12/11/2016,PM-18940
CA-2015-117884,3/22/2015,3/22/2015,DC-13285
CA-2016-132829,12/23/2016,12/26/2016,LA-16780
CA-2016-123540,4/2/2016,4/6/2016,DJ-13420
US-2017-108315,4/30/2017,5/4/2017,MH-18115
CA-2016-134110,11/17/2016,11/18/2016,BG-11035
US-2016-136581,11/10/2016,11/12/2016,SV-20365
CA-2016-162390,12/6/2016,12/12/2016,DP-13105
CA-2016-162222,4/3/2016,4/3/2016,SR-20740
CA-2014-121629,11/28/2014,12/2/2014,BT-11680
CA-2015-164623,10/20/2015,10/22/2015,MS-17770
CA-2014-159849,9/19/2014,9/19/2014,JK-15640
CA-2017-101273,8/27/2017,8/30/2017,ST-20530
CA-2017-106747,7/3/2017,7/4/2017,TS-21505
CA-2017-146164,12/22/2017,12/26/2017,CM-12190
CA-2016-111605,12/27/2016,1/2/2017,JW-15955
CA-2014-130673,5/20/2014,5/22/2014,MC-17590
CA-2014-104808,2/4/2014,2/8/2014,MH-17440
US-2017-132927,12/9/2017,12/15/2017,RD-19720
CA-2017-162015,7/11/2017,7/18/2017,KB-16240
CA-2015-138492,5/15/2015,5/22/2015,FC-14335
CA-2017-145338,1/29/2017,2/1/2017,BD-11770
