Order ID,Product ID,Customer ID,Ship Mode,Sales,Quantity,Discount,Profit
CA-2017-145765,TEC-AC-10000844,CM-11815,Standard Class,271.968,4,0.2,54.3936
CA-2017-126914,FUR-CH-10000847,JE-15715,Standard Class,698.352,3,0.2,52.3764
CA-2017-126914,FUR-BO-10000468,JE-15715,Standard Class,77.728,2,0.2,-3.8864
CA-2015-169572,OFF-BI-10002799,AG-10525,Standard Class,46.62,9,0.0,21.4452
CA-2017-162075,TEC-PH-10001557,TT-21220,Standard Class,537.544,7,0.2,47.0351
CA-2014-162992,OFF-LA-10001934,BP-11095,First Class,14.62,2,0.0,6.8714
CA-2014-162992,OFF-FA-10004248,BP-11095,First Class,22.55,5,0.0,8.7945
CA-2014-162992,TEC-PH-10001944,BP-11095,First Class,583.8,5,0.2,72.975
CA-2014-162992,TEC-PH-10002085,BP-11095,First Class,211.168,4,0.2,15.8376
CA-2016-106397,OFF-PA-10003441,MJ-17740,Standard Class,12.96,2,0.0,6.2208
CA-2016-106397,OFF-AR-10004602,MJ-17740,Standard Class,45.98,2,0.0,12.8744
US-2016-150140,TEC-PH-10002555,VM-21685,Standard Class,1294.75,5,0.0,336.635
CA-2014-116666,TEC-CO-10001449,KT-16480,First Class,1799.97,5,0.4,239.996
CA-2017-148992,OFF-PA-10004285,CS-12250,Standard Class,10.688,2,0.2,3.7408
CA-2016-140935,TEC-PH-10000562,AB-10015,First Class,221.98,2,0.0,62.1544
CA-2016-140935,FUR-BO-10003966,AB-10015,First Class,341.96,2,0.0,54.7136
CA-2014-157644,TEC-AC-10003614,AH-10030,First Class,34.77,3,0.0,11.4741
CA-2014-157644,OFF-LA-10003148,AH-10030,First Class,18.9,3,0.0,8.694
US-2017-100398,OFF-BI-10002133,DO-13435,Standard Class,102.72,3,0.2,37.236
CA-2016-113082,FUR-FU-10002813,MC-17590,Standard Class,40.48,2,0.0,14.5728
US-2017-110646,OFF-BI-10004330,JF-15190,Standard Class,33.282,3,0.7,-27.735
US-2017-110646,TEC-PH-10002807,JF-15190,Standard Class,118.65,5,0.4,19.775
US-2017-110646,OFF-LA-10001404,JF-15190,Standard Class,14.76,5,0.2,4.9815
CA-2017-120614,OFF-PA-10004911,SM-20950,Standard Class,37.52,4,0.0,18.0096
US-2016-140172,OFF-AP-10004233,SP-20650,Standard Class,207.144,3,0.1,48.3336
US-2016-140172,OFF-AR-10002766,SP-20650,Standard Class,13.9,5,0.0,3.753
CA-2015-127754,FUR-CH-10003199,CK-12760,Standard Class,266.352,3,0.2,13.3176
CA-2015-144274,TEC-PH-10003012,PW-19240,Second Class,307.98,2,0.0,89.3142
CA-2015-144274,OFF-PA-10001583,PW-19240,Second Class,44.1,6,0.0,20.727
CA-2015-144274,OFF-AR-10001940,PW-19240,Second Class,13.12,4,0.0,5.6416
CA-2015-144274,OFF-EN-10003286,PW-19240,Second Class,16.56,2,0.0,7.7832
CA-2015-144274,OFF-PA-10003441,PW-19240,Second Class,38.88,6,0.0,18.6624
CA-2015-142930,OFF-PA-10003395,EB-14170,Standard Class,335.52,4,0.2,117.432
CA-2017-100622,TEC-CO-10003236,DK-13090,Standard Class,959.984,2,0.2,311.9948
CA-2017-100622,OFF-BI-10002982,DK-13090,Standard Class,4.086,2,0.7,-2.9964
CA-2017-100622,OFF-AR-10004010,DK-13090,Standard Class,55.984,2,0.2,4.1988
CA-2017-100622,OFF-PA-10002947,DK-13090,Standard Class,10.688,2,0.2,3.7408
CA-2017-117156,OFF-EN-10003845,TB-21055,Second Class,8.856,3,0.2,2.8782
CA-2015-115399,OFF-LA-10003190,AG-10900,First Class,6.912,3,0.2,2.5056
US-2014-157847,OFF-PA-10002986,SC-20020,Second Class,26.72,5,0.2,9.352
US-2014-157847,OFF-PA-10001593,SC-20020,Second Class,33.488,7,0.2,10.465
CA-2015-115168,OFF-PA-10000528,BB-11545,Standard Class,10.56,2,0.0,4.752
CA-2014-109680,OFF-ST-10001932,VP-21760,First Class,386.34,2,0.0,54.0876
CA-2016-167983,OFF-BI-10003727,RP-19270,Second Class,33.44,10,0.2,11.704
CA-2015-145324,FUR-FU-10002759,DH-13675,Standard Class,39.96,2,0.0,14.3856
CA-2015-153423,OFF-BI-10000545,SW-20455,Standard Class,1217.568,2,0.2,456.588
US-2017-132675,OFF-ST-10004950,KF-16285,Standard Class,15.51,1,0.0,3.8775
US-2017-132675,TEC-PH-10003171,KF-16285,Standard Class,89.9,2,0.0,25.172
US-2017-132675,OFF-AR-10000614,KF-16285,Standard Class,14.28,4,0.0,3.7128
US-2017-132675,OFF-AR-10000034,KF-16285,Standard Class,12.72,3,0.0,4.9608
US-2017-132675,OFF-LA-10003766,KF-16285,Standard Class,15.75,5,0.0,7.56
CA-2014-153808,OFF-AR-10001725,FH-14275,Second Class,70.95,3,0.0,18.447
CA-2014-153808,OFF-BI-10002794,FH-14275,Second Class,65.568,2,0.2,23.7684
CA-2014-153808,TEC-AC-10004171,FH-14275,Second Class,299.97,3,0.0,131.9868
US-2016-112396,TEC-AC-10003628,JR-16210,Standard Class,89.97,3,0.0,39.5868
US-2016-112396,TEC-AC-10004761,JR-16210,Standard Class,31.86,2,0.0,11.151
CA-2014-141173,OFF-ST-10000885,JC-16105,Second Class,67.15,5,0.0,16.7875
CA-2017-156664,OFF-BI-10004209,BP-11290,Standard Class,7.236,3,0.7,-6.03
CA-2017-156664,OFF-FA-10002988,BP-11290,Standard Class,4.824,3,0.2,1.7487
CA-2017-156664,OFF-PA-10002222,BP-11290,Standard Class,91.36,5,0.2,29.692
CA-2017-156664,OFF-AP-10004487,BP-11290,Standard Class,130.112,2,0.2,13.0112
CA-2015-140718,TEC-PH-10003505,FA-14230,First Class,74.24,1,0.2,8.352
CA-2015-140718,FUR-FU-10000076,FA-14230,First Class,159.84,10,0.2,45.954
CA-2015-140718,OFF-BI-10004728,FA-14230,First Class,2.892,2,0.7,-2.3136
CA-2015-140718,OFF-PA-10002250,FA-14230,First Class,9.392,2,0.2,3.2872
CA-2014-119977,OFF-PA-10003823,DN-13690,Second Class,123.92,4,0.0,55.764
US-2015-115343,OFF-SU-10000898,FO-14305,First Class,55.6,5,0.2,6.255
US-2015-115343,TEC-AC-10003832,FO-14305,First Class,617.976,3,0.2,-7.7247
CA-2017-163671,OFF-BI-10001679,DP-13105,Standard Class,21.312,3,0.2,7.992
CA-2017-135909,TEC-AC-10002335,JW-15220,Standard Class,209.94,6,0.0,39.8886
CA-2017-135909,TEC-PH-10003187,JW-15220,Standard Class,31.984,2,0.2,-7.996
CA-2017-135909,OFF-BI-10003527,JW-15220,Standard Class,5083.96,5,0.2,1906.485
US-2017-114356,TEC-PH-10003171,TT-21460,Standard Class,35.96,1,0.2,3.596
CA-2015-125934,OFF-LA-10000414,SN-20560,Standard Class,31.05,3,0.0,14.904
CA-2015-125934,FUR-FU-10002107,SN-20560,Standard Class,8.92,4,0.0,3.9248
CA-2015-125934,OFF-BI-10004593,SN-20560,Standard Class,209.6,4,0.0,96.416
CA-2015-125934,OFF-AP-10003860,SN-20560,Standard Class,111.04,4,0.0,29.9808
CA-2015-125934,OFF-PA-10000556,SN-20560,Standard Class,38.88,6,0.0,18.6624
CA-2015-158148,OFF-AP-10003281,JM-15865,Standard Class,36.27,3,0.0,10.881
CA-2014-120411,FUR-BO-10004218,SB-20185,First Class,493.43,5,0.3,-70.49
CA-2014-120411,TEC-PH-10002185,SB-20185,First Class,11.12,2,0.2,3.475
CA-2016-158260,TEC-MA-10003176,CC-12475,Standard Class,686.4,2,0.2,77.22
CA-2017-101805,OFF-BI-10002003,SH-19975,Standard Class,15.92,5,0.2,5.373
CA-2017-101805,FUR-FU-10000023,SH-19975,Standard Class,70.68,12,0.0,31.0992
CA-2017-101805,OFF-ST-10002756,SH-19975,Standard Class,541.24,4,0.0,5.4124
US-2014-105137,TEC-MA-10002694,RB-19435,Same Day,101.994,2,0.7,-71.3958
US-2014-105137,OFF-BI-10002429,RB-19435,Same Day,18.264,2,0.7,-13.3936
CA-2017-142489,OFF-BI-10003684,TC-21295,Second Class,21.99,5,0.8,-32.985
US-2016-141264,OFF-SU-10003505,CT-11995,Standard Class,185.376,2,0.2,-34.758
US-2016-141264,OFF-AP-10002534,CT-11995,Standard Class,58.924,1,0.8,-153.2024
CA-2017-126928,TEC-MA-10004626,GZ-14470,Standard Class,480.0,4,0.0,225.6
CA-2017-126928,OFF-ST-10000615,GZ-14470,Standard Class,34.05,3,0.0,9.534
US-2015-107944,OFF-PA-10000659,AM-10360,First Class,192.72,11,0.0,92.5056
US-2015-107944,TEC-AC-10000736,AM-10360,First Class,239.97,3,0.0,86.3892
CA-2016-135594,TEC-AC-10003038,AH-10120,Second Class,50.12,7,0.2,-0.6265
US-2017-115252,TEC-PH-10004071,MY-18295,Standard Class,15.984,2,0.2,1.3986
US-2017-115252,OFF-PA-10001667,MY-18295,Standard Class,14.352,3,0.2,4.485
CA-2014-107398,OFF-BI-10001982,BS-11590,Standard Class,6.528,4,0.7,-4.5696
CA-2014-107398,OFF-BI-10004141,BS-11590,Standard Class,2.862,3,0.7,-2.2896
CA-2014-107398,OFF-BI-10002103,BS-11590,Standard Class,20.856,8,0.7,-16.6848
CA-2014-169642,OFF-ST-10002574,BB-10990,Second Class,276.28,2,0.0,0.0
CA-2017-103968,FUR-FU-10003394,ML-17755,Standard Class,629.64,9,0.0,107.0388
CA-2016-147256,TEC-PH-10003072,FC-14245,Second Class,449.97,3,0.0,220.4853
CA-2016-147256,OFF-AP-10003057,FC-14245,Second Class,1927.59,7,0.0,751.7601
CA-2016-162159,FUR-CH-10001146,CR-12625,First Class,121.78,2,0.0,30.445
CA-2015-111038,FUR-CH-10003973,LC-16960,Standard Class,2676.672,9,0.2,267.6672
CA-2014-124723,FUR-TA-10001307,GZ-14470,Standard Class,489.23,2,0.3,41.934
CA-2016-167241,FUR-FU-10004071,BD-11320,Standard Class,312.03,3,0.0,43.6842
CA-2016-167241,OFF-ST-10001505,BD-11320,Standard Class,17.94,3,0.0,3.0498
CA-2016-167241,TEC-PH-10004614,BD-11320,Standard Class,165.6,3,0.2,10.35
CA-2016-167241,OFF-PA-10004911,BD-11320,Standard Class,37.52,4,0.0,18.0096
CA-2015-163237,TEC-PH-10003601,EM-14095,Second Class,494.97,3,0.0,148.491
CA-2015-163237,OFF-LA-10004545,EM-14095,Second Class,25.06,2,0.0,11.7782
CA-2016-150483,FUR-FU-10001379,BP-11290,Standard Class,32.064,3,0.6,-12.8256
CA-2016-150483,OFF-PA-10001846,BP-11290,Standard Class,18.496,4,0.2,6.7048
CA-2016-150483,FUR-CH-10000422,BP-11290,Standard Class,191.079,3,0.3,-38.2158
CA-2016-150483,OFF-PA-10004621,BP-11290,Standard Class,10.368,2,0.2,3.6288
US-2016-126431,OFF-LA-10001474,SU-20665,Same Day,30.53,1,0.0,14.0438
US-2016-126431,TEC-AC-10001635,SU-20665,Same Day,30.84,3,0.0,6.168
US-2016-126431,OFF-PA-10001950,SU-20665,Same Day,75.06,9,0.0,33.777
CA-2016-139934,TEC-PH-10001552,AY-10555,First Class,66.976,7,0.2,6.6976
CA-2015-109603,OFF-PA-10003790,EM-13825,Standard Class,182.72,8,0.0,84.0512
CA-2017-160661,OFF-LA-10002475,SA-20830,Standard Class,21.93,3,0.0,10.3071
CA-2017-102610,TEC-AC-10000303,CA-12265,Standard Class,95.976,3,0.2,15.5961
CA-2017-102610,TEC-PH-10000127,CA-12265,Standard Class,143.928,9,0.2,-32.3838
CA-2017-102610,OFF-BI-10004364,CA-12265,Standard Class,3.564,2,0.7,-2.97
CA-2017-102610,OFF-LA-10002195,CA-12265,Standard Class,4.928,2,0.2,1.7248
US-2016-144057,OFF-ST-10001490,CV-12805,Standard Class,856.656,6,0.2,107.082
US-2016-144057,OFF-BI-10002852,CV-12805,Standard Class,13.184,4,0.8,-20.4352
US-2016-144057,OFF-AP-10000390,CV-12805,Standard Class,48.784,4,0.8,-131.7168
US-2016-144057,OFF-PA-10004327,CV-12805,Standard Class,76.64,2,0.2,26.824
US-2016-144057,OFF-BI-10002353,CV-12805,Standard Class,18.528,6,0.8,-27.792
CA-2014-160276,FUR-FU-10003192,AH-10690,Standard Class,177.68,2,0.0,46.1968
CA-2014-132983,TEC-AC-10000736,DS-13180,Standard Class,159.98,2,0.0,57.5928
CA-2016-145709,TEC-PH-10003095,AH-10690,Standard Class,52.68,3,0.2,19.755
CA-2016-145709,FUR-FU-10002885,AH-10690,Standard Class,11.568,3,0.2,2.6028
CA-2017-133928,OFF-BI-10001525,ZC-21910,Standard Class,4.572,4,0.7,-3.81
CA-2016-168032,TEC-PH-10004241,DF-13135,Standard Class,1439.968,4,0.2,143.9968
CA-2016-168032,OFF-BI-10000546,DF-13135,Standard Class,1.728,3,0.8,-2.6784
CA-2016-168032,FUR-TA-10004256,DF-13135,Standard Class,626.1,3,0.5,-538.446
CA-2015-143616,OFF-AR-10002067,SS-20140,Second Class,99.2,5,0.0,25.792
US-2015-168704,FUR-TA-10000688,FP-14320,Standard Class,609.98,4,0.3,-113.282
US-2015-168704,FUR-TA-10002530,FP-14320,Standard Class,211.372,2,0.3,-45.294
US-2015-168704,TEC-PH-10001061,FP-14320,Standard Class,239.976,3,0.2,17.9982
CA-2017-143252,FUR-FU-10001057,HE-14800,Standard Class,99.95,5,0.0,22.9885
CA-2017-143252,TEC-AC-10002331,HE-14800,Standard Class,29.34,3,0.0,10.8558
CA-2016-102134,FUR-FU-10003724,SP-20545,Standard Class,16.74,2,0.0,4.3524
CA-2017-130036,OFF-PA-10000528,BP-11185,Same Day,12.672,3,0.2,3.96
CA-2017-130036,TEC-AC-10001908,BP-11185,Same Day,1119.888,14,0.2,209.979
CA-2015-134117,OFF-AR-10003903,PG-18895,Second Class,204.85,5,0.0,53.261
CA-2015-134117,TEC-PH-10004908,PG-18895,Second Class,135.984,2,0.2,16.998
CA-2015-134117,OFF-AR-10001940,PG-18895,Second Class,16.4,5,0.0,7.052
CA-2015-134117,OFF-BI-10002026,PG-18895,Second Class,92.96,2,0.2,31.374
CA-2014-130918,OFF-SU-10003936,JP-15520,Second Class,7.632,3,0.2,-1.8126
CA-2016-159023,OFF-BI-10002813,NW-18400,First Class,4.158,7,0.7,-3.465
CA-2016-159023,TEC-MA-10003337,NW-18400,First Class,179.991,3,0.7,-251.9874
CA-2017-111717,FUR-CH-10001545,SW-20245,Standard Class,239.358,3,0.3,-47.8716
CA-2014-154592,OFF-PA-10000062,EH-14005,First Class,164.88,3,0.0,80.7912
CA-2014-128622,OFF-SU-10001574,SC-20260,Second Class,10.95,3,0.0,3.285
CA-2017-148355,OFF-PA-10001972,NC-18535,Standard Class,19.44,3,0.0,9.3312
CA-2017-148355,OFF-BI-10000201,NC-18535,Standard Class,12.3,5,0.0,6.15
CA-2014-132913,OFF-AP-10003278,AS-10090,First Class,13.97,1,0.0,3.6322
CA-2017-150910,FUR-TA-10002903,JL-15130,Standard Class,934.956,6,0.4,-249.3216
CA-2017-150910,TEC-AC-10001013,JL-15130,Standard Class,46.864,2,0.2,7.6154
CA-2017-150910,OFF-ST-10000918,JL-15130,Standard Class,26.16,3,0.2,1.962
CA-2017-150910,OFF-AR-10001419,JL-15130,Standard Class,23.128,7,0.2,2.891
CA-2017-150910,OFF-AP-10003266,JL-15130,Standard Class,59.24,5,0.2,16.291
CA-2014-156790,FUR-BO-10000468,VG-21790,Second Class,155.456,4,0.2,-7.7728
CA-2014-126480,OFF-PA-10004610,HG-14965,Standard Class,8.56,2,0.0,3.852
CA-2017-105620,FUR-FU-10004963,JH-15430,First Class,21.0,3,0.2,5.775
CA-2017-105620,TEC-MA-10004626,JH-15430,First Class,120.0,2,0.5,-7.2
CA-2017-150266,TEC-PH-10003437,RO-19780,Standard Class,299.96,5,0.2,37.495
CA-2017-150266,OFF-AP-10002867,RO-19780,Standard Class,67.84,5,0.8,-179.776
CA-2017-150266,FUR-CH-10002126,RO-19780,Standard Class,853.93,5,0.3,-24.398
CA-2017-150266,OFF-AR-10001761,RO-19780,Standard Class,18.688,4,0.2,3.7376
CA-2016-157280,FUR-FU-10004665,LW-17125,First Class,273.96,2,0.0,71.2296
CA-2016-157280,TEC-AC-10000057,LW-17125,First Class,89.97,3,0.0,18.8937
CA-2016-157280,FUR-FU-10003806,LW-17125,First Class,756.8,5,0.0,75.68
CA-2017-106691,OFF-BI-10000145,CC-12370,Standard Class,1.248,2,0.8,-1.9344
CA-2016-134180,TEC-AC-10000892,JP-16135,Standard Class,72.0,1,0.2,14.4
CA-2016-134180,FUR-CH-10004886,JP-16135,Standard Class,470.155,7,0.3,-13.433
CA-2014-166730,OFF-ST-10002554,DD-13570,First Class,39.128,1,0.2,-8.8038
CA-2017-157469,OFF-AR-10001662,ES-14080,Standard Class,19.728,9,0.2,1.7262
CA-2017-157469,TEC-PH-10004531,ES-14080,Standard Class,151.188,2,0.4,-25.198
CA-2017-122308,FUR-CH-10000665,MV-17485,Standard Class,271.764,2,0.1,60.392
US-2014-149034,TEC-AC-10003023,RD-19900,First Class,47.496,1,0.2,-1.1874
CA-2017-159226,FUR-BO-10004709,RL-19615,Second Class,344.981,7,0.15,28.4102
CA-2017-156622,OFF-PA-10000477,JP-15460,First Class,36.288,7,0.2,12.7008
CA-2017-156622,OFF-PA-10002923,JP-15460,First Class,78.304,2,0.2,29.364
CA-2017-156622,FUR-TA-10003008,JP-15460,First Class,127.785,1,0.3,-31.0335
CA-2017-156622,OFF-BI-10003707,JP-15460,First Class,6.104,2,0.8,-9.156
CA-2014-119529,OFF-BI-10000546,DM-13345,Second Class,5.76,2,0.0,2.8224
CA-2015-150413,OFF-BI-10000404,CS-11860,Second Class,1.72,1,0.8,-2.838
CA-2014-108182,OFF-BI-10001196,DL-13315,Second Class,8.952,2,0.8,-14.7708
CA-2016-110898,OFF-AP-10001626,LC-16870,Standard Class,2.334,3,0.8,-6.3018
CA-2016-110898,OFF-BI-10004656,LC-16870,Standard Class,1.728,4,0.8,-2.7648
CA-2016-110898,FUR-FU-10003773,LC-16870,Standard Class,159.04,5,0.6,-194.824
CA-2016-110898,FUR-TA-10000849,LC-16870,Standard Class,145.98,2,0.5,-99.2664
CA-2015-123092,FUR-FU-10000222,JG-15115,Standard Class,77.952,3,0.2,12.6672
CA-2015-123092,OFF-BI-10001718,JG-15115,Standard Class,95.97,5,0.7,-73.577
CA-2015-123092,TEC-PH-10001700,JG-15115,Standard Class,105.584,2,0.2,9.2386
CA-2015-123092,OFF-AR-10004078,JG-15115,Standard Class,9.344,2,0.2,1.168
US-2015-128587,FUR-FU-10003026,HM-14860,Standard Class,9.68,2,0.0,3.7752
US-2015-128587,TEC-CO-10003763,HM-14860,Standard Class,4899.93,7,0.0,2302.9671
US-2017-139577,TEC-AC-10004708,TN-21040,Standard Class,104.75,5,0.0,21.9975
CA-2017-159100,TEC-AC-10003499,VP-21760,Standard Class,18.528,2,0.2,4.4004
CA-2017-159100,FUR-TA-10001950,VP-21760,Standard Class,1875.258,7,0.4,-968.8833
CA-2014-109043,OFF-PA-10000312,CS-12355,First Class,91.36,5,0.2,29.692
CA-2014-109043,OFF-AP-10004708,CS-12355,First Class,152.24,5,0.2,17.127
US-2017-116491,TEC-PH-10004531,PG-18820,First Class,35.184,2,0.2,12.3144
CA-2017-122763,OFF-PA-10000474,HG-14845,Same Day,56.704,2,0.2,19.1376
CA-2017-122763,OFF-PA-10002377,HG-14845,Same Day,274.064,7,0.2,102.774
CA-2017-137785,FUR-CH-10001482,MH-18115,Standard Class,458.43,5,0.3,-124.431
CA-2014-133389,OFF-BI-10001553,TB-21280,Same Day,8.226,3,0.7,-6.0324
CA-2014-103807,TEC-AC-10000199,EM-13825,Standard Class,5.95,1,0.0,0.833
CA-2014-103807,OFF-PA-10002195,EM-13825,Standard Class,15.24,3,0.0,7.1628
CA-2015-102855,TEC-AC-10001767,JF-15415,Same Day,239.94,6,0.0,26.3934
CA-2015-102855,OFF-AR-10002467,JF-15415,Same Day,23.84,8,0.0,6.4368
CA-2017-107825,OFF-ST-10001321,NB-18655,Same Day,92.52,6,0.0,24.9804
CA-2017-107825,OFF-ST-10000777,NB-18655,Same Day,37.76,1,0.0,10.5728
CA-2017-107825,OFF-LA-10003720,NB-18655,Same Day,7.38,2,0.0,3.4686
CA-2017-107825,FUR-FU-10000206,NB-18655,Same Day,5.82,2,0.0,2.7354
CA-2017-106047,OFF-PA-10000791,CS-11860,Standard Class,3.816,1,0.2,1.1925
CA-2017-127803,OFF-BI-10001787,ND-18460,Standard Class,26.16,4,0.0,12.8184
CA-2015-137071,TEC-AC-10004353,ED-13885,First Class,100.8,2,0.2,21.42
CA-2016-121447,FUR-FU-10001861,EA-14035,First Class,135.8,7,0.0,66.542
CA-2017-143084,OFF-AR-10002766,BP-11050,Standard Class,13.9,5,0.0,3.753
CA-2017-143084,OFF-EN-10003072,BP-11050,Standard Class,19.4,5,0.0,9.312
CA-2016-131639,OFF-BI-10001636,NS-18640,Standard Class,13.488,2,0.2,4.3836
CA-2016-131639,OFF-BI-10000948,NS-18640,Standard Class,11.416,1,0.2,3.8529
CA-2016-161361,OFF-PA-10001838,MV-17485,Second Class,17.64,3,0.0,8.6436
CA-2016-161361,OFF-BI-10002215,MV-17485,Second Class,17.04,3,0.2,5.538
CA-2014-100706,TEC-AC-10001314,LE-16810,Second Class,99.98,2,0.0,7.9984
CA-2014-100706,FUR-FU-10002268,LE-16810,Second Class,29.46,6,0.0,9.7218
CA-2015-129525,OFF-BI-10002133,VP-21760,Standard Class,166.92,13,0.7,-116.844
US-2016-141880,FUR-FU-10001979,TC-21475,First Class,98.328,3,0.2,9.8328
CA-2015-165799,FUR-CH-10001482,SG-20470,First Class,117.882,1,0.1,1.3098
CA-2016-102127,TEC-AC-10002018,VP-21760,Standard Class,20.97,3,0.0,9.0171
CA-2016-102127,TEC-AC-10000397,VP-21760,Standard Class,139.96,4,0.0,9.7972
CA-2016-102127,FUR-FU-10003976,VP-21760,Standard Class,37.74,3,0.0,12.8316
US-2016-152415,FUR-FU-10002597,PO-18865,Standard Class,14.82,3,0.0,6.2244
US-2016-152415,FUR-FU-10004864,PO-18865,Standard Class,191.82,3,0.0,61.3824
CA-2014-138198,OFF-BI-10002103,JL-15130,Standard Class,13.904,2,0.2,4.5188
CA-2017-128041,OFF-AP-10001005,RW-19540,Same Day,314.6,4,0.0,103.818
CA-2017-128041,FUR-TA-10002607,RW-19540,Same Day,283.56,4,0.0,45.3696
CA-2017-105823,FUR-CH-10000454,RB-19465,Standard Class,487.96,2,0.0,146.388
CA-2014-152268,OFF-BI-10001359,SC-20095,Standard Class,1793.98,2,0.0,843.1706
CA-2015-148873,OFF-BI-10003196,EM-13960,Standard Class,2.992,4,0.8,-4.488
CA-2015-148873,TEC-AC-10003657,EM-13960,Standard Class,108.768,4,0.2,2.7192
CA-2015-166492,OFF-PA-10002262,RP-19390,First Class,25.92,4,0.0,12.4416
CA-2015-166492,OFF-ST-10002214,RP-19390,First Class,22.58,2,0.0,5.8708
CA-2017-157420,TEC-PH-10003555,HZ-14950,Same Day,55.176,3,0.2,-12.4146
CA-2016-117121,OFF-BI-10000545,AB-10105,Standard Class,9892.74,13,0.0,4946.37
CA-2014-138177,FUR-TA-10004607,ND-18460,Standard Class,73.915,1,0.5,-45.8273
CA-2014-114335,FUR-FU-10000277,XP-21865,Standard Class,337.088,4,0.2,16.8544
CA-2015-168760,OFF-AP-10004532,MM-18280,Second Class,61.44,3,0.0,16.5888
CA-2016-168830,TEC-AC-10003911,ML-17395,Standard Class,479.97,3,0.0,163.1898
CA-2017-137463,OFF-BI-10003196,KM-16225,Second Class,5.984,2,0.2,2.244
CA-2017-137463,TEC-AC-10000358,KM-16225,Second Class,189.95,5,0.0,45.588
CA-2017-137463,TEC-AC-10000057,KM-16225,Second Class,149.95,5,0.0,31.4895
CA-2017-137463,OFF-AR-10001988,KM-16225,Second Class,29.95,5,0.0,8.6855
CA-2017-137463,OFF-LA-10003498,KM-16225,Second Class,44.4,3,0.0,22.2
CA-2014-124513,OFF-AR-10002956,SL-20155,Standard Class,66.03,3,0.0,17.1678
CA-2015-165554,OFF-PA-10003724,AJ-10780,Standard Class,10.86,2,0.0,5.3214
CA-2014-141838,OFF-AR-10004272,DK-12835,Second Class,3.36,2,0.0,0.84
CA-2014-141838,OFF-BI-10003291,DK-12835,Second Class,27.936,4,0.2,9.4284
CA-2014-141838,TEC-PH-10004100,DK-12835,Second Class,28.784,2,0.2,2.8784
CA-2017-117009,OFF-SU-10001218,BK-11260,Standard Class,21.96,2,0.0,6.1488
CA-2015-128993,TEC-AC-10004209,CC-12670,Second Class,21.98,2,0.0,8.5722
CA-2015-160227,FUR-CH-10002073,ED-13885,First Class,2621.322,11,0.1,553.3902
CA-2015-149097,FUR-FU-10003424,SV-20785,Standard Class,74.76,7,0.0,23.9232
CA-2015-149097,FUR-TA-10001086,SV-20785,Standard Class,364.776,3,0.2,27.3582
CA-2016-132304,FUR-TA-10004619,AR-10825,Standard Class,1115.17,7,0.0,334.551
CA-2015-136420,OFF-BI-10002854,CS-12250,First Class,89.696,4,0.2,33.636
CA-2015-136420,OFF-LA-10002762,CS-12250,First Class,50.12,4,0.0,23.5564
CA-2016-101623,OFF-FA-10003495,RR-19525,Standard Class,36.48,6,0.0,18.24
US-2014-151015,OFF-PA-10002581,BD-11500,Standard Class,322.192,13,0.2,100.685
US-2014-151015,OFF-BI-10000343,BD-11500,Standard Class,2.946,3,0.8,-4.8609
US-2014-151015,OFF-PA-10001184,BD-11500,Standard Class,19.136,4,0.2,6.9368
CA-2017-152968,TEC-AC-10000521,BM-11785,Standard Class,23.08,2,0.0,6.924
CA-2016-150077,TEC-PH-10002890,MS-17365,Standard Class,90.48,2,0.0,23.5248
CA-2016-106278,FUR-CH-10003061,BM-11140,Second Class,215.976,3,0.2,-2.6997
CA-2016-106278,OFF-EN-10003567,BM-11140,Second Class,65.94,3,0.0,30.9918
CA-2017-147550,FUR-FU-10001918,KE-16420,First Class,11.352,3,0.2,2.6961
CA-2015-136105,OFF-ST-10002444,SZ-20035,Standard Class,24.56,2,0.0,6.8768
CA-2016-142524,OFF-EN-10003286,MB-18085,Standard Class,16.56,2,0.0,7.7832
CA-2016-142524,TEC-AC-10000109,MB-18085,Standard Class,279.95,5,0.0,67.188
CA-2014-136336,OFF-ST-10002574,DB-13555,Standard Class,828.84,6,0.0,0.0
US-2015-136259,OFF-BI-10000773,CB-12415,First Class,7.218,3,0.7,-5.5338
US-2015-136259,OFF-SU-10004661,CB-12415,First Class,27.2,4,0.2,2.04
US-2014-124625,TEC-AC-10003280,SP-20650,Standard Class,89.97,3,0.0,18.8937
CA-2016-108105,FUR-FU-10003773,GW-14605,Standard Class,318.08,4,0.0,34.9888
CA-2016-108105,OFF-BI-10002412,GW-14605,Standard Class,5.8,1,0.0,2.61
CA-2017-166898,TEC-PH-10002564,KH-16630,Second Class,143.952,6,0.2,17.994
CA-2017-166898,OFF-PA-10002262,KH-16630,Second Class,19.44,3,0.0,9.3312
CA-2017-169005,OFF-AR-10000246,BG-11035,Standard Class,5.56,2,0.0,1.4456
CA-2015-104038,OFF-ST-10002554,LO-17170,First Class,146.73,3,0.0,2.9346
CA-2015-104038,OFF-PA-10002751,LO-17170,First Class,29.9,5,0.0,13.455
CA-2016-126102,OFF-BI-10004318,DV-13465,Second Class,276.784,2,0.2,89.9548
CA-2016-143406,OFF-AP-10001564,LR-17035,Standard Class,93.032,2,0.8,-251.1864
CA-2016-143406,FUR-CH-10000513,LR-17035,Standard Class,454.965,5,0.3,-136.4895
CA-2015-150308,TEC-PH-10001433,RR-19525,Standard Class,246.168,3,0.2,21.5397
